id,token_number,appointment_id,hospital_id,department_id,doctor_id,issued_at,called_at,queue_position_at_issue,patients_ahead_at_issue
qtok_1ff79c50f6b2,DER-0003,appt_c3aa52aa0dab,hosp_83b025a86289,dept_c4af00fb8810,doc_de11a62742a1,2026-08-31 15:10:00,2026-08-31 15:32:00,3,2
qtok_037f550a30b6,DER-0005,appt_814f6a98bf2c,hosp_83b025a86289,dept_c4af00fb8810,doc_de11a62742a1,2026-08-31 16:20:00,2026-08-31 17:02:00,5,5
qtok_850c65c4fe9d,DER-0002,appt_da65ab3eebf5,hosp_83b025a86289,dept_c4af00fb8810,doc_de11a62742a1,2026-09-02 08:46:00,2026-09-02 09:14:00,2,0
qtok_726a373674e4,DER-0003,appt_9703d440b0da,hosp_83b025a86289,dept_c4af00fb8810,doc_de11a62742a1,2026-09-02 08:52:00,2026-09-02 09:22:00,3,3
qtok_0e6959c4931b,DER-0004,appt_1d882ed2c754,hosp_83b025a86289,dept_c4af00fb8810,doc_de11a62742a1,2026-09-02 09:11:00,2026-09-02 09:38:00,4,4
qtok_718d84f733af,DER-0005,appt_4d75ed74f10e,hosp_83b025a86289,dept_c4af00fb8810,doc_de11a62742a1,2026-09-02 09:51:00,2026-09-02 10:18:00,5,4
qtok_f411df0aa2a3,DER-0006,appt_76cf60cc3f68,hosp_83b025a86289,dept_c4af00fb8810,doc_de11a62742a1,2026-09-02 10:31:00,2026-09-02 11:07:00,6,4
qtok_b6541ebfcf6d,DER-0001,appt_855c9201498c,hosp_83b025a86289,dept_c4af00fb8810,doc_de11a62742a1,2026-09-02 14:56:00,2026-09-02 15:13:00,1,0
qtok_868b2ba7d684,DER-0002,appt_df2eab23bfe9,hosp_83b025a86289,dept_c4af00fb8810,doc_de11a62742a1,2026-09-02 15:40:00,2026-09-02 16:03:00,2,1
qtok_0ab3ecc262ff,DER-0003,appt_78fda42e7446,hosp_83b025a86289,dept_c4af00fb8810,doc_de11a62742a1,2026-09-02 16:09:00,2026-09-02 16:33:00,3,2
qtok_46ff8f500d62,DER-0004,appt_3720b0915696,hosp_83b025a86289,dept_c4af00fb8810,doc_de11a62742a1,2026-09-02 16:26:00,2026-09-02 16:54:00,4,3
qtok_6b98a33c107f,DER-0005,appt_e8d69f4e2f4a,hosp_83b025a86289,dept_c4af00fb8810,doc_de11a62742a1,2026-09-02 16:51:00,2026-09-02 17:24:00,5,3
qtok_f02115ed1b4b,ORT-0002,appt_b6a37963b908,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-05 08:41:00,2026-06-05 08:56:00,2,0
qtok_70c13e36f33e,ORT-0003,appt_e9baf027129f,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-05 09:17:00,2026-06-05 09:45:00,3,2
qtok_da751f132ae0,ORT-0004,appt_80f07b617166,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-05 09:33:00,2026-06-05 10:02:00,4,2
qtok_282e0b2cd656,ORT-0005,appt_36d66cd5d2d9,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-05 09:58:00,2026-06-05 10:44:00,5,3
qtok_f8884be21dd0,ORT-0006,appt_aa10c06c09df,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-05 10:13:00,2026-06-05 10:44:00,6,4
qtok_76bd8e8bbaaf,ORT-0007,appt_2db5de3fd38f,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-05 10:33:00,2026-06-05 11:09:00,7,6
qtok_725289b33b15,ORT-0001,appt_eb59da36646f,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-05 13:56:00,2026-06-05 14:10:00,1,0
qtok_a5138bf394b7,ORT-0002,appt_d0f615980e07,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-05 14:26:00,2026-06-05 14:52:00,2,2
qtok_67a08c351899,ORT-0003,appt_26c70bc620b9,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-05 14:54:00,2026-06-05 15:14:00,3,3
qtok_a8273585bc0b,ORT-0005,appt_f038531bb0bb,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-05 15:46:00,2026-06-05 16:20:00,5,5
qtok_956ec4bab9dc,ORT-0006,appt_dabff5505aa7,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-05 16:15:00,2026-06-05 16:56:00,6,6
qtok_2c9ebf255c06,ORT-0008,appt_2f78c0c05048,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-05 16:25:00,2026-06-05 17:06:00,8,6
qtok_6a8199be85b8,ORT-0002,appt_dbe99cb66fda,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-07 10:23:00,2026-06-07 10:42:00,2,0
qtok_1aa4f2f18bac,ORT-0001,appt_71c8d6639f99,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-07 13:51:00,2026-06-07 14:14:00,1,0
qtok_be7240f48040,ORT-0002,appt_8ef532fa31ee,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-07 14:45:00,2026-06-07 15:09:00,2,0
qtok_46f00c3c7f19,ORT-0003,appt_d1443094cf8f,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-07 15:02:00,2026-06-07 15:29:00,3,2
qtok_e3b181b185f9,ORT-0001,appt_5e0e989ca90e,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-08 08:39:00,2026-06-08 08:57:00,1,0
qtok_d2e46a1fd41e,ORT-0002,appt_be4a51376e42,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-08 09:01:00,2026-06-08 09:13:00,2,0
qtok_7502fe3702a6,ORT-0003,appt_b167cf4a1ae9,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-08 10:00:00,2026-06-08 10:17:00,3,1
qtok_754f046413bf,ORT-0004,appt_8de1433d867a,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-08 10:34:00,2026-06-08 11:03:00,4,2
qtok_bd9414e28f3d,ORT-0005,appt_41243efa9897,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-08 10:54:00,2026-06-08 11:24:00,5,3
qtok_35233fa97a0a,ORT-0006,appt_ee62a73f8042,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-08 11:35:00,2026-06-08 12:14:00,6,4
qtok_d16d8dc362a2,ORT-0004,appt_2c3c80cb3e58,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-09 10:22:00,2026-06-09 10:51:00,4,4
qtok_cc5d5355b78c,ORT-0005,appt_c68ea1afb39d,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-09 10:25:00,2026-06-09 10:56:00,5,3
qtok_5475d6bba670,ORT-0001,appt_38ef883c6521,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-12 08:06:00,2026-06-12 08:16:00,1,0
qtok_1a6926411779,ORT-0002,appt_a690eea181d7,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-12 09:08:00,2026-06-12 09:31:00,2,2
qtok_85852d58c6ae,ORT-0003,appt_8bdb6d8ba158,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-12 09:08:00,2026-06-12 09:28:00,3,3
qtok_f0377ab12c6f,ORT-0004,appt_e03af9d2e287,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-12 09:42:00,2026-06-12 10:17:00,4,3
qtok_1b386671470b,ORT-0006,appt_15991a1f0113,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-12 10:11:00,2026-06-12 11:07:00,6,6
qtok_79e858cf50cc,ORT-0007,appt_c3fa9375dc44,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-12 10:20:00,2026-06-12 11:20:00,7,6
qtok_156ac80df64f,ORT-0008,appt_66e5ec29ab8c,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-12 10:49:00,2026-06-12 11:35:00,8,7
qtok_89b58ce40ad0,ORT-0001,appt_1f2f29a86bdb,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-12 14:15:00,2026-06-12 14:35:00,1,0
qtok_71893177cabd,ORT-0002,appt_98dc62cab02b,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-12 14:43:00,2026-06-12 15:14:00,2,2
qtok_3745da20b76e,ORT-0003,appt_adab03f70337,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-12 15:54:00,2026-06-12 16:13:00,3,2
qtok_8ac59ae75204,ORT-0005,appt_7871ecdce149,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-12 16:20:00,2026-06-12 16:48:00,5,5
qtok_3aad8cc842cf,ORT-0006,appt_d65932984320,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-12 16:40:00,2026-06-12 17:10:00,6,4
qtok_f2f27b591b8b,ORT-0001,appt_47dd940c4d8a,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-14 16:16:00,2026-06-14 16:38:00,1,1
qtok_28a752f3ff77,ORT-0001,appt_68fb6da625ca,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-15 08:21:00,2026-06-15 08:45:00,1,0
qtok_660955999ae3,ORT-0002,appt_4ac6a3b69938,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-15 09:14:00,2026-06-15 09:34:00,2,0
qtok_c71051cd3aa2,ORT-0003,appt_c8c0aa17d2cb,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-15 09:43:00,2026-06-15 10:09:00,3,3
qtok_1b1ccc53d819,ORT-0004,appt_16f9a2fdcfc9,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-15 09:55:00,2026-06-15 10:24:00,4,3
qtok_213fabb3053d,ORT-0005,appt_f836ce60ca2a,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-15 10:18:00,2026-06-15 11:00:00,5,5
qtok_06795772d776,ORT-0006,appt_01d9f5fb93e4,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-15 10:37:00,2026-06-15 11:05:00,6,5
qtok_69921e19ad90,ORT-0007,appt_ec3175595e7d,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-15 10:58:00,2026-06-15 11:53:00,7,7
qtok_389364ea41a2,ORT-0008,appt_5362f798b6d0,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-15 11:43:00,2026-06-15 12:25:00,8,6
qtok_a784eec731a8,ORT-0002,appt_a55d7ab0a898,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-16 09:29:00,2026-06-16 09:41:00,2,2
qtok_36efb6cbe270,ORT-0003,appt_524064aa32c6,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-16 09:45:00,2026-06-16 10:20:00,3,3
qtok_277c770fda6d,ORT-0004,appt_bc2f79fbf071,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-16 09:38:00,2026-06-16 10:15:00,4,4
qtok_44a3e6bdd4f2,ORT-0005,appt_447a2024b5f0,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-16 09:50:00,2026-06-16 10:35:00,5,4
qtok_8a78e6d434dd,ORT-0006,appt_649cb5eb9d72,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-16 10:01:00,2026-06-16 10:43:00,6,6
qtok_1a6a7f2142a1,ORT-0008,appt_73e292638308,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-16 10:10:00,2026-06-16 11:20:00,8,6
qtok_58cd2073da73,ORT-0009,appt_35cdeefc33a9,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-16 10:38:00,2026-06-16 11:53:00,9,8
qtok_e43ee082b1fa,ORT-0010,appt_26cdf8bb702a,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-16 10:36:00,2026-06-16 11:55:00,10,10
qtok_3e6e10170a37,ORT-0001,appt_0d7334e46eb2,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-19 07:51:00,2026-06-19 08:05:00,1,1
qtok_bd7190fbb10e,ORT-0002,appt_81d2b4a8e4a2,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-19 08:15:00,2026-06-19 08:37:00,2,2
qtok_fb25cc1b02f0,ORT-0003,appt_706caf127a52,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-19 08:40:00,2026-06-19 09:00:00,3,1
qtok_677b20eede2a,ORT-0004,appt_1f0014def053,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-19 09:10:00,2026-06-19 09:46:00,4,4
qtok_d3e37f4dc215,ORT-0005,appt_a92bfb17de3b,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-19 09:58:00,2026-06-19 10:34:00,5,3
qtok_332b25336295,ORT-0006,appt_4c15e68a62fc,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-19 10:30:00,2026-06-19 11:02:00,6,6
qtok_fbeda21b905c,ORT-0001,appt_878bd7308701,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-19 14:08:00,2026-06-19 14:35:00,1,1
qtok_01511ac2817a,ORT-0005,appt_d092700769c9,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-19 16:15:00,2026-06-19 16:45:00,5,3
qtok_db5689b41657,ORT-0006,appt_769beb215df6,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-19 16:59:00,2026-06-19 17:15:00,6,4
qtok_317ffd087de7,ORT-0001,appt_7899fd734553,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-21 07:54:00,2026-06-21 08:07:00,1,0
qtok_e6128dcf8525,ORT-0002,appt_ad7a6d530722,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-21 10:05:00,2026-06-21 10:33:00,2,0
qtok_cffb8e3fc866,ORT-0001,appt_abb15b174626,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-21 16:30:00,2026-06-21 16:47:00,1,0
qtok_008ef0156689,ORT-0001,appt_9dda2b214c98,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-22 08:56:00,2026-06-22 09:14:00,1,0
qtok_44b7bca0628f,ORT-0002,appt_bdc1c5b3f1cc,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-22 09:11:00,2026-06-22 09:34:00,2,0
qtok_87268d42980d,ORT-0005,appt_dda4669c32ec,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-22 10:40:00,2026-06-22 11:05:00,5,3
qtok_f65c605afb16,ORT-0006,appt_4891cbc90ef4,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-22 11:00:00,2026-06-22 11:38:00,6,4
qtok_9fe00706966e,ORT-0007,appt_8b1e9dd7dfcf,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-22 11:16:00,2026-06-22 11:57:00,7,6
qtok_90e54464d3a2,ORT-0002,appt_bfed9c2a6c6c,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-23 08:25:00,2026-06-23 08:50:00,2,2
qtok_bf31f9ec462e,ORT-0003,appt_5b26bc24a1f3,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-23 08:40:00,2026-06-23 08:54:00,3,3
qtok_1b5c5f54935f,ORT-0004,appt_8dcf0f4da960,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-23 09:23:00,2026-06-23 09:49:00,4,2
qtok_71164a67b066,ORT-0005,appt_26aeb95b57e5,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-23 09:32:00,2026-06-23 10:09:00,5,4
qtok_b54577a0b0d2,ORT-0006,appt_0a6fd8c9485a,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-23 10:11:00,2026-06-23 10:49:00,6,6
qtok_0edb3e7b76dc,ORT-0007,appt_6ae0b724fc3b,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-23 10:22:00,2026-06-23 11:02:00,7,7
qtok_5c04eb5300bc,ORT-0008,appt_384430f1dd00,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-23 10:17:00,2026-06-23 11:02:00,8,7
qtok_b8b27cb2ba30,ORT-0009,appt_86961ea96557,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-23 10:26:00,2026-06-23 11:32:00,9,9
qtok_0c50180d38a9,ORT-0010,appt_578281c48173,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-23 11:00:00,2026-06-23 12:08:00,10,8
qtok_e93567b5530b,ORT-0002,appt_f3410559aafb,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-26 08:24:00,2026-06-26 08:45:00,2,0
qtok_92afaa9a3d68,ORT-0003,appt_fb55d4b5df51,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-26 09:15:00,2026-06-26 09:34:00,3,3
qtok_2ba7e2e78258,ORT-0005,appt_ac9748a171ef,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-26 09:45:00,2026-06-26 10:07:00,5,5
qtok_cc06f0b20be3,ORT-0007,appt_5b85197b150a,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-26 10:16:00,2026-06-26 10:44:00,7,6
qtok_bf6d9ed8324a,ORT-0008,appt_9e921d2463b6,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-26 10:28:00,2026-06-26 11:16:00,8,8
qtok_c74788a80e99,ORT-0009,appt_aca06a6a8899,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-26 10:48:00,2026-06-26 11:37:00,9,8
qtok_ea7d0e323b45,ORT-0001,appt_718e92197116,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-26 13:51:00,2026-06-26 14:09:00,1,0
qtok_8435af30aeb9,ORT-0003,appt_6b5665ac257a,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-26 14:43:00,2026-06-26 15:04:00,3,2
qtok_42847169f1fb,ORT-0004,appt_8cea64fe50c5,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-26 14:54:00,2026-06-26 15:27:00,4,4
qtok_a746330a061f,ORT-0005,appt_2b15639a75b3,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-26 15:06:00,2026-06-26 15:33:00,5,3
qtok_5355d4723c68,ORT-0006,appt_909c3831b323,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-26 15:56:00,2026-06-26 16:26:00,6,6
qtok_d364bd1f3286,ORT-0007,appt_d74250da391d,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-26 16:24:00,2026-06-26 16:58:00,7,6
qtok_9202d276ea44,ORT-0008,appt_a149b68ca5af,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-26 16:37:00,2026-06-26 17:12:00,8,8
qtok_583620dddbf4,ORT-0009,appt_ee21dbab6938,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-26 16:44:00,2026-06-26 17:31:00,9,8
qtok_b93213e04838,ORT-0001,appt_e685ca9729fd,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-28 08:52:00,2026-06-28 09:14:00,1,0
qtok_7371d6da1293,ORT-0002,appt_8e4446608372,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-28 09:46:00,2026-06-28 10:14:00,2,1
qtok_fb6d4899b487,ORT-0003,appt_0f278ca8a04f,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-28 10:43:00,2026-06-28 11:02:00,3,3
qtok_c018e5e589c6,ORT-0001,appt_ad4a3b50188e,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-28 16:18:00,2026-06-28 16:37:00,1,0
qtok_934aa4a829c8,ORT-0001,appt_cc8d7d17f6ab,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-29 07:52:00,2026-06-29 08:16:00,1,1
qtok_314c35a99c2c,ORT-0002,appt_9c13d8780ec7,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-29 08:20:00,2026-06-29 08:34:00,2,0
qtok_008a76a4f89c,ORT-0003,appt_bdbb10510685,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-29 08:48:00,2026-06-29 09:15:00,3,3
qtok_5cfdcf261807,ORT-0004,appt_faf4c61bdea8,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-29 09:01:00,2026-06-29 09:25:00,4,4
qtok_519f347df477,ORT-0005,appt_7c6bb28f59db,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-29 09:10:00,2026-06-29 09:42:00,5,3
qtok_c22087dcc6bb,ORT-0006,appt_5d9d15d72fd7,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-29 09:30:00,2026-06-29 09:59:00,6,6
qtok_7f3147f531e6,ORT-0007,appt_7e74b829bf4b,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-29 11:16:00,2026-06-29 12:00:00,7,7
qtok_391829ed3e2c,ORT-0001,appt_96bfaa63b614,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-30 08:40:00,2026-06-30 08:56:00,1,1
qtok_cc9602138ff6,ORT-0002,appt_ee691954c516,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-30 08:43:00,2026-06-30 09:20:00,2,2
qtok_de8c7b7ea55a,ORT-0003,appt_9e43ce3bff70,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-30 09:08:00,2026-06-30 09:40:00,3,2
qtok_a75dd881dfff,ORT-0004,appt_0c5d6f639659,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-30 09:20:00,2026-06-30 10:02:00,4,4
qtok_d999afdfcf4c,ORT-0005,appt_9d19147fbd84,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-30 09:37:00,2026-06-30 10:17:00,5,4
qtok_a8a876ab8b11,ORT-0007,appt_b738442a963c,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-06-30 10:22:00,2026-06-30 11:17:00,7,7
qtok_03e37479207b,ORT-0001,appt_bea370250842,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-03 08:28:00,2026-07-03 08:47:00,1,1
qtok_ebe23d1cad1c,ORT-0002,appt_a596fdbc7058,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-03 08:33:00,2026-07-03 08:50:00,2,1
qtok_3014c29eae99,ORT-0003,appt_bae35cec1743,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-03 09:50:00,2026-07-03 10:07:00,3,1
qtok_5b3d2bbf092f,ORT-0001,appt_8a54838f7729,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-03 14:30:00,2026-07-03 14:43:00,1,1
qtok_12a441301694,ORT-0002,appt_80a69c2a8163,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-03 14:51:00,2026-07-03 15:20:00,2,2
qtok_7f859388b17f,ORT-0003,appt_ca291f9a2d83,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-03 15:22:00,2026-07-03 15:45:00,3,3
qtok_1c97df8df751,ORT-0004,appt_e827ee99d1b8,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-03 15:41:00,2026-07-03 16:22:00,4,2
qtok_4655703d51e1,ORT-0007,appt_dbff9eb6bcdf,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-03 16:41:00,2026-07-03 17:31:00,7,6
qtok_ee583ce400ad,ORT-0001,appt_c1dfa262d67c,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-05 10:35:00,2026-07-05 10:53:00,1,1
qtok_5e91f2ced793,ORT-0001,appt_2991b08ad488,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-05 14:11:00,2026-07-05 14:24:00,1,0
qtok_e5d612104593,ORT-0002,appt_d3ea7412dce4,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-05 15:56:00,2026-07-05 16:14:00,2,0
qtok_36fb146f15f7,ORT-0001,appt_c4432a099b3e,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-06 07:54:00,2026-07-06 08:03:00,1,0
qtok_302ce31bc835,ORT-0003,appt_249d52564295,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-06 09:48:00,2026-07-06 10:16:00,3,3
qtok_4e7321a15212,ORT-0004,appt_3c9a23f57bd6,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-06 10:06:00,2026-07-06 10:28:00,4,2
qtok_46f87b06f09b,ORT-0005,appt_a5d1506143da,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-06 10:35:00,2026-07-06 10:58:00,5,3
qtok_0fe710e27548,ORT-0007,appt_0631480caab0,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-06 11:06:00,2026-07-06 11:50:00,7,6
qtok_41eeadf226b7,ORT-0008,appt_689b62042d69,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-06 11:34:00,2026-07-06 12:08:00,8,8
qtok_1c76909a6c18,ORT-0001,appt_b6f04041895d,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-07 08:26:00,2026-07-07 08:45:00,1,0
qtok_70f3f664d7e1,ORT-0002,appt_cddd97cba9da,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-07 08:46:00,2026-07-07 09:17:00,2,0
qtok_918c8c7559e0,ORT-0003,appt_5494f39380ff,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-07 09:07:00,2026-07-07 09:31:00,3,3
qtok_726ef8120c99,ORT-0004,appt_4833dc037471,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-07 09:16:00,2026-07-07 09:48:00,4,3
qtok_a9b49d7fa18e,ORT-0005,appt_3835c8f5a72d,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-07 10:01:00,2026-07-07 10:41:00,5,3
qtok_924ad067e840,ORT-0006,appt_2f06cb7632ca,hosp_83b025a86289,dept_7e0837c54787,doc_e32ce699acb7,2026-07-07 10:00:00,2026-07-07 11:02:00,6,4
